41784, 45763, 29.576586, 106.557273
41752, 43851, 29.398344, 106.542407
41752, 43851, 29.398344, 106.542407
41823, 50803, 31.161369, 108.387054
41823, 50803, 31.161369, 108.387054
41744, 45812, 29.727883, 106.636666
41744, 45812, 29.727883, 106.636666
41736, 8158, 29.510077, 106.510981
41736, 8158, 29.510077, 106.510981
41736, 5866, 29.502984, 106.517097
41736, 5866, 29.502984, 106.517097
41744, 30236, 29.727338, 106.623924
41744, 30236, 29.727338, 106.623924
41760, 36653, 29.546779, 106.539425
41760, 36653, 29.546779, 106.539425
41760, 4682, 29.54475, 106.563236
41760, 4682, 29.54475, 106.563236
41784, 2501, 29.581605, 106.561829
33552, 7197, 29.598427, 106.304373
33552, 7197, 29.598427, 106.304373
41744, 26563, 29.604319, 106.531787
41784, 46472, 29.585782, 106.534244
41784, 46472, 29.585782, 106.534244
33590, 17268, 29.499571, 106.572569
41770, 28553, 30.179133, 105.81356
41770, 28553, 30.179133, 105.81356
47875, 10421, 34.274906, 108.960479
47875, 10421, 34.274906, 108.960479
41817, 48523, 30.769357, 108.501019
41817, 48523, 30.769357, 108.501019
41736, 5871, 29.504025, 106.51219
41736, 5871, 29.504025, 106.51219
33565, 8281, 29.359483, 106.344088
33565, 8281, 29.359483, 106.344088
33565, 8281, 29.359483, 106.344088
33565, 8281, 29.359483, 106.344088
41832, 41103, 29.871893, 107.739322
41832, 41103, 29.871893, 107.739322
61705, 38941, 30.978224, 103.954102
61705, 38941, 30.978224, 103.954102
41736, 5227, 29.549343, 106.519428
41736, 5227, 29.549343, 106.519428
41792, 32143, 29.516981, 106.474116
41792, 32143, 29.516981, 106.474116
41784, 37871, 29.613161, 106.501487
41784, 37871, 29.613161, 106.501487
41784, 37871, 29.613161, 106.501487
41752, 24911, 29.557106, 106.614005
41752, 24911, 29.557106, 106.614005
41768, 3829, 29.714469, 106.543348
41768, 3829, 29.714469, 106.543348
41760, 1711, 29.546033, 106.537233
41760, 1711, 29.546033, 106.537233
41772, 2383, 29.708346, 105.715345
41772, 2383, 29.708346, 105.715345
41769, 48721, 29.995035, 106.251567
41769, 48721, 29.995035, 106.251567
41764, 39742, 29.539477, 106.584282
41764, 39742, 29.539477, 106.584282
42411, 3311, 23.003439, 114.340186
42411, 3311, 23.003439, 114.340186
41771, 32663, 29.341235, 105.905573
41771, 32663, 29.341235, 105.905573
41832, 39803, 29.711369, 107.386533
41832, 39803, 29.711369, 107.386533
41760, 3958, 29.56938, 106.541436
41752, 25243, 29.489672, 106.651258
41752, 25243, 29.489672, 106.651258
41752, 25243, 29.489672, 106.651258
41744, 43931, 29.620228, 106.508143
41744, 43931, 29.620228, 106.508143
41736, 5932, 29.499234, 106.509612
41736, 5932, 29.499234, 106.509612
41768, 4291, 29.799934, 106.406119
41768, 4291, 29.799934, 106.406119
41784, 15201, 29.580389, 106.519057
41784, 15201, 29.580389, 106.519057
41816, 49249, 30.822087, 108.346875
41816, 49249, 30.822087, 108.346875
41816, 49249, 30.822087, 108.346875
41816, 49249, 30.822087, 108.346875
41769, 50051, 29.978612, 106.272171
