[41768, 4272, 29.80669, 106.410935, 437.0]
[41792, 8203, 29.501707, 106.449687, 500.0]
[41003, 13723, 39.92252, 116.658158, 500.0]
[64770, 5182, 43.870452, 87.582884, 222.0]
[41753, 40541, 29.395327, 106.538358, 500.0]
[41744, 39992, 29.625424, 106.558396, 218.0]
[41778, 48433, 29.559236, 106.30411, 432.0]
[41853, 61321, 29.995964, 108.112348, 500.0]
[41853, 61321, 29.995964, 108.112348, 500.0]
[41853, 61321, 29.995964, 108.112348, 500.0]
[41853, 61321, 29.995964, 108.112348, 500.0]
[41821, 4812, 30.939945, 108.717146, 63.0]
[41744, 27642, 29.775977, 106.66809, 500.0]
[41773, 28842, 29.827396, 106.06213, 609.0]
[41773, 28842, 29.827396, 106.06213, 609.0]
[41773, 28842, 29.827396, 106.06213, 609.0]
[41736, 5351, 29.533271, 106.519914, 211.0]
[42369, 21051, 23.027517, 113.109945, 500.0]
[41772, 58363, 29.68143, 105.93608, 500.0]
[41760, 43754, 29.554846, 106.523339, 552.0]
[41852, 63712, 28.447859, 108.986693, 126.0]
[41784, 1556, 29.598398, 106.561792, 100.0]
[33590, 13139, 29.526613, 106.562962, 180.0]
[53622, 11372, 32.192128, 119.464411, 265.0]
[61721, 12823, 30.759139, 103.968754, 500.0]
[41778, 3602, 29.587073, 106.305275, 500.0]
[41736, 5182, 29.537712, 106.509667, 100.0]
[41792, 31991, 29.562111, 106.467696, 100.0]
[41792, 31991, 29.562111, 106.467696, 100.0]
[41848, 59801, 29.536186, 108.785654, 100.0]
[41792, 19831, 29.561724, 106.469554, 100.0]
[41778, 6801, 29.61941, 106.312648, 808.0]
[41778, 6801, 29.61941, 106.312648, 808.0]
[47874, 17671, 34.237599, 108.906616, 500.0]
[41776, 7065, 29.558431, 106.459642, 500.0]
[61853, 62422, 31.211359, 107.498616, 100.0]
[41764, 24152, 29.511722, 106.544637, 150.0]
[41792, 28084, 29.53439, 106.468097, 100.0]
[61710, 5153, 30.661392, 104.038627, 500.0]
[62724, 30551, 26.632177, 106.360938, 865.0]
[62724, 30551, 26.632177, 106.360938, 865.0]
[62724, 30551, 26.632177, 106.360938, 865.0]
[33593, 2930, 29.478054, 106.659266, 476.0]
[41760, 4932, 29.539952, 106.580378, 500.0]
[41760, 4932, 29.539952, 106.580378, 500.0]
[1059, 35562, 39.657511, 116.107037, 951.0]
[1059, 35562, 39.657511, 116.107037, 951.0]
[54026, 52493, 36.797766, 117.073423, 634.0]
[54026, 52493, 36.797766, 117.073423, 634.0]
[29955, 12211, 20.007918, 110.294211, 256.0]
[58628, 6600, 20.0113, 110.303084, 97.0]
[43041, 10303, 31.226087, 121.494358, 500.0]
[43041, 10303, 31.226087, 121.494358, 500.0]
[43041, 10303, 31.226087, 121.494358, 500.0]
[9702, 22552, 35.865407, 102.355103, 1000.0]
[9702, 22552, 35.865407, 102.355103, 1000.0]
[41784, 1942, 29.58175, 106.544717, 163.0]
[41784, 1942, 29.58175, 106.544717, 163.0]
[41784, 1942, 29.58175, 106.544717, 163.0]
[41768, 23212, 29.813501, 106.421721, 500.0]
[41736, 6331, 29.476136, 106.479692, 100.0]
[41736, 6331, 29.476136, 106.479692, 100.0]
None
[41792, 17406, 29.541758, 106.454617, 227.0]
[41792, 17406, 29.541758, 106.454617, 227.0]
[41764, 8993, 29.521765, 106.557278, 155.0]
[41764, 8993, 29.521765, 106.557278, 155.0]
[41764, 8910, 29.526473, 106.564173, 500.0]
[41764, 22533, 29.535804, 106.575628, 202.0]
[41764, 22533, 29.535804, 106.575628, 202.0]
[41792, 7802, 29.528275, 106.478379, 176.0]
[41792, 7802, 29.528275, 106.478379, 176.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41744, 1525, 29.602042, 106.507906, 716.0]
[41736, 5683, 29.513861, 106.518437, 255.0]
[41736, 5683, 29.513861, 106.518437, 255.0]
[43011, 10401, 31.231073, 121.484004, 255.0]
[43011, 10401, 31.231073, 121.484004, 255.0]
[43011, 10401, 31.231073, 121.484004, 255.0]
[43011, 10401, 31.231073, 121.484004, 255.0]
[43011, 10401, 31.231073, 121.484004, 255.0]
[41764, 47921, 29.533339, 106.560379, 500.0]
[41764, 47921, 29.533339, 106.560379, 500.0]
[41764, 47921, 29.533339, 106.560379, 500.0]
[33590, 17221, 29.527245, 106.579226, 798.0]
[33599, 56792, 30.409123, 108.224171, 534.0]
[33599, 56792, 30.409123, 108.224171, 534.0]
[33590, 22787, 29.537203, 106.57328, 211.0]
[41736, 11612, 29.541676, 106.524768, 101.0]
[41744, 722, 29.62317, 106.557482, 69.0]
[8591, 60041, 25.042663, 104.987526, 988.0]
[41792, 42611, 29.534389, 106.456725, 100.0]
[61848, 2122, 31.859722, 106.782393, 447.0]
[61848, 2122, 31.859722, 106.782393, 447.0]
[41784, 1942, 29.58175, 106.544717, 163.0]
[41784, 1942, 29.58175, 106.544717, 163.0]
[33571, 40217, 30.97901, 108.666154, 648.0]
[53572, 18402, 31.59384, 120.298479, 500.0]
[53572, 18402, 31.59384, 120.298479, 500.0]
[41823, 982, 31.039536, 108.137109, 546.0]
[41764, 9043, 29.521736, 106.541882, 501.0]
[41768, 3762, 29.668581, 106.496523, 500.0]
